code name ;Company Common Name;Instrument Type;Asset Category Code;ISIN Code;Exchange Name;Ticker Symbol;Currency Code;Country of Headquarters;TRBC Business Sector Name;Return On Equity - Actual;Return On Assets - Actual;Total Revenue;Normalized EBIT;Normalized EBITDA;Net Income Incl Extra Before Distributions;Depreciation And Amortization;Selling/General/Administrative Expense, Total;Total Current Assets;Total Liabilities;Total Current Liabilities;Total Equity;Net Debt Incl. Pref.Stock & Min.Interest;Total Assets, Reported;Total Long Term Debt;Cash;Cash and Equivalents;Quick Ratio;Current Ratio;Accounts Payable;Total Inventory;Common Stock, Total;Property/Plant/Equipment, Total - Net;Cash from Operating Activities, Cumulative;Capital Expenditures, Cumulative;Cash from Investing Activities, Cumulative;Cash from Financing Activities, Cumulative;debt to asset ratio ;equity to asset ratio ;debt to equity ratio ;Roa return on asset ;roe return on equity ;long term coverage ratio;asset turnover rate 
FCT.MI;Fincantieri SpA;Ordinary Shares;ORD;IT0001415246;ELECTRONIC SHARE MARKET;FCT;EUR;Italy;Industrial Goods;4,1;0,94;5019614000;223480000;343302000;57140000;119822000;960215000;4337795000;5158328000;4509973000;1236838000;1181403000;6395166000;276214000;274411000;NULL;0,42659;0,96182;1476531000;2413864000;862981000;1044671000;546869000;-162658000;-167625000;-313944000;0,06367613;0,285130579;4,170576907;0,013172591;0,013172591;18,17291665;1,15718101
ALEUP.PA;Europlasma SA;Ordinary Shares;ORD;FR0000044810;NYSE EURONEXT - ALTERNEXT PARIS;ALEUP;EUR;France;Industrial & Commercial Services;NULL;NULL;13134000;-13799000;-10302000;-21832000;3084000;8238000;29511000;61462000;42631000;-15225000;11660000;46237000;11000000;NULL;5162000;0,65473;0,69224;4113000;1599000;15297000;13341000;-10730000;-3092000;-3246000;14258000;0,372742367;-0,515909322;-4,036912972;-0,739791942;-0,739791942;1,194;0,445054386
SONAC.LS;Sonae Capital SGPS SA;Ordinary Shares;ORD;PTSNP0AE0008;NYSE EURONEXT - EURONEXT LISBON;SONC;EUR;Portugal;Industrial Conglomerates;-4,86;NULL;177156770;-15171910;4269720;-6513490;19441640;53797310;154706400;235672500;103761230;280454110;120348670;516126610;88528930;30130;0;0,58124;1,49098;25369800;94396630;250000000;265431970;28390130;-10745020;-36343610;-17474500;0,572238317;1,812815178;0,840324643;-0,042102266;-0,042102266;2,001117262;1,145115975
FGA.PA;Figeac Aero SARL;Ordinary Shares;ORD;FR0011665280;NYSE EURONEXT - EURONEXT PARIS;FGA;EUR;France;Industrial Goods;13,93;NULL;370705000;23404000;58906000;21753000;30890000;100650000;418920000;559411000;252875000;200204000;197689000;759615000;229599000;89883000;NULL;0,96616;1,65663;81165000;174603000;3821000;204543000;35316000;-75137000;-69257000;94445000;0,548073618;0,477905089;2,794204911;0,051926382;0,051926382;1,614575847;0,884906426
AI.MC;Airtificial Intelligence Structures SA;Ordinary Shares;ORD;ES0152768612;BOLSA DE MADRID;AI;EUR;Spain;Industrial & Commercial Services;NULL;NULL;27538200;2218820;2847160;11410;628340;7692910;38554210;23005900;15987330;38898590;-13472060;61904490;3967830;NULL;17476240;2,32301;2,41155;10404130;1415430;50730000;6842710;-2331720;-2291100;-12518130;29025410;0,102915609;1,008932358;0,591432749;0,000295947;0,000295947;6,940367909;0,71427219
VBX.DE;Voltabox AG;Ordinary Shares;ORD;DE000A2E4LE9;XETRA;VBX;EUR;Germany;Industrial Goods;-0,297;NULL;27273000;-2875000;-445000;-6514000;2430000;7118000;139623000;15662000;7375000;152111000;-98557000;167773000;3548000;1000;102678000;18,36163;18,93193;3591000;4206000;15825000;8125000;-4682000;-6328000;-5969000;112390000;0,025411286;1,089440851;0,102964283;-0,046654205;-0,046654205;7,68686584;0,195333147
GALQ.MC;General de Alquiler de Maquinaria SA;Ordinary Shares;ORD;ES0141571192;BOLSA DE MADRID;GALQ;EUR;Spain;Industrial & Commercial Services;NULL;NULL;116424000;5716000;29570000;-7746000;23853000;46293000;53892000;212952000;35522000;-10463000;178868000;202489000;176462000;NULL;4954000;1,27766;1,51714;22451000;8507000;33292000;125118000;34315000;-22905000;-22905000;-12157000;3,274363542;-0,194147554;-20,35286247;-0,143731908;-0,143731908;0,659768109;2,160320641
CCHE.PA;Seche Environnement SA;Ordinary Shares;ORD;FR0000039109;NYSE EURONEXT - EURONEXT PARIS;SCHP;EUR;France;Industrial & Commercial Services;6,31;NULL;534464000;40375000;85986000;15210000;45599000;212981000;232613000;632892000;244335000;244370000;358923000;877262000;365144000;48293000;5166000;0,90211;0,95202;94577000;12195000;1572000;230213000;112172000;-58789000;-127993000;53081000;1,569748896;1,050543177;2,589892376;0,065387575;0,065387575;1,463707469;2,297653184
GSC1n.DE;Gesco AG;Ordinary Shares;ORD;DE000A1K0201;XETRA;GSC1;EUR;Germany;Industrial Goods;7,88;NULL;547193000;31918000;55533000;16099000;23615000;180194000;262549000;246797000;130321000;209459000;98479000;456256000;76232000;NULL;36950000;0,97172;2,01463;15036000;135913000;10839000;146696000;38513000;-22964000;-23701000;-11875000;0,29035342;0,797790127;1,17825923;0,061318078;0,061318078;7,177996117;2,08415572
F3CG.DE;SFC Energy AG;Ordinary Shares;ORD;DE0007568578;XETRA;F3C;EUR;Germany;Renewable Energy;-15,216;-6,065;54291820;-768530;978270;-2072220;1180530;14221480;21849420;20639100;18563480;13894780;5061520;34533880;19620;NULL;4408400;0,74933;1,17701;5520020;7939320;9659460;1197250;1704120;-1341310;-1307820;2257680;0,000897964;0,635933585;1,485385159;-0,094840961;-0,094840961;2767,167176;2,484817446
GECI.PA;GECI International SA;Ordinary Shares;ORD;FR0000079634;NYSE EURONEXT - EURONEXT PARIS;GECP;EUR;France;Industrial Goods;NULL;NULL;28111000;-1581000;-871000;-1939000;162000;7956000;28619000;43119000;30901000;-2203000;13650000;40916000;5865000;NULL;1059000;0,92615;0,92615;3558000;NULL;1261000;408000;-6045000;-300000;-320000;6229000;0,204933785;-0,076976834;-19,5728552;-0,067752193;-0,067752193;4,793009378;0,982249554
FQT.DE;Frequentis AG;Ordinary Shares;ORD;ATFREQUENT09;XETRA;FQT;EUR;Austria;Technology Equipment;NULL;NULL;274527230;15074980;20836110;9852150;5701890;174208010;172253440;105763850;75748140;88841090;-68774910;194604940;7500000;76033530;NULL;2,1392;2,27403;10416800;10213150;12000000;8699120;16546700;-4658280;-4416780;-3506360;0,043540495;0,515758002;1,19048348;0,057195665;0,057195665;36,60363067;1,593740189
SF3.DE;STS Group AG;Ordinary Shares;ORD;DE000A1TNU68;XETRA;SF3;EUR;Germany;Automobiles & Auto Parts;NULL;NULL;309993000;46860000;55037000;46965000;8177000;190555000;160159000;214287000;168420000;60666000;33827000;274953000;17127000;NULL;15836000;0,78396;0,95095;NULL;28124000;50000;79049000;-8667000;-12036000;-17230000;39204000;0,106937481;0,378786081;3,532242113;0,293239843;0,293239843;18,09966719;1,935532814
WUGG.DE;Westag & Getalit AG;Ordinary Shares;ORD;DE0007775207;XETRA;WUG;EUR;Germany;Cyclical Consumer Products;6,34;NULL;234411000;9578000;19353000;6517000;9775000;103540000;83034000;57756000;29467000;108793000;-16824000;166549000;0;13619000;3307000;1,57902;2,81786;9207000;36505000;14644000;75482000;12173000;-13844000;-10648000;-5680000;0;1,310222319;0,530879744;0,078485921;0,078485921;#DIV/0!;2,823072476
EUKG_p.F;Eurokai GmbH & Co KGaA;Preference Shares;PRF;DE0005706535;DEUTSCHE BOERSE AG;EUK3;EUR;Germany;Transportation;13,8;7,237;340103000;44537000;70593000;49194000;26056000;NULL;296883000;318083000;105552000;369006000;-20298000;687089000;69922000;NULL;146046000;2,7077;2,81267;44236000;11080000;13468000;164131000;78930000;-6393000;41346000;-63052000;0,23552039;1,242934085;0,861999534;0,16570164;0,16570164;4,86403421;1,145579235
GOEG.PA;Groupe Gorge SA;Ordinary Shares;ORD;FR0000062671;NYSE EURONEXT - EURONEXT PARIS;GOE;EUR;France;Industrial Goods;-11,739;NULL;278225000;-5553000;6612000;-16038000;12165000;119794000;273482000;307782000;190170000;101630000;63237000;409412000;36314000;59738000;27051000;1,29717;1,43809;51874000;26800000;13503000;26943000;-1809000;-15676000;-3664000;54959000;0,132783876;0,371614951;3,028456165;-0,058643713;-0,058643713;7,661645646;1,017343006
ALGAU.PA;Gaussin SA;Ordinary Shares;ORD;FR0010342329;NYSE EURONEXT - ALTERNEXT PARIS;ALGAU;EUR;France;Industrial Goods;-199,35;NULL;3015000;-11770000;-7229000;-16872000;4697000;5095000;18184000;45688000;33179000;8385000;20245000;54073000;4836000;NULL;396000;0,33615;0,54806;4708000;7031000;9392000;12683000;-8379000;-2365000;-7466000;14131000;0,265948086;0,461119666;5,448777579;-0,927848658;-0,927848658;0,623449132;0,165805103
ABG.MC;Abengoa SA;Ordinary Shares;ORD;ES0105200416;BOLSA DE MADRID;ABG;EUR;Spain;Industrial & Commercial Services;NULL;NULL;1479768000;-278080000;126931000;4277770000;405011000;679982000;5508501000;9228458000;6506442000;-2869861000;3828996000;6358597000;1622428000;193980000;1890000;0,83514;0,84662;1611032000;74696000;36089000;177449000;-143369000;-160733000;-56876000;133348000;0,29453167;-0,520987652;-3,215646333;0,776576059;0,776576059;0,912070058;0,268633518
KU2G.DE;Kuka AG;Ordinary Shares;ORD;DE0006204407;XETRA;KU2;EUR;Germany;Industrial Goods;14,067;NULL;3479100000;136800000;214300000;88500000;39800000;475700000;1662700000;1773000000;1357900000;867100000;45200000;2640100000;249700000;223200000;NULL;0,93917;1,22446;763300000;387400000;103400000;296000000;97300000;-140100000;-227700000;-10700000;0,150177422;0,521501173;2,044746857;0,053226679;0,053226679;13,93311974;2,092440007
ASY.PA;Assystem SA;Ordinary Shares;ORD;FR0000074148;NYSE EURONEXT - EURONEXT PARIS;ASY;EUR;France;Industrial & Commercial Services;7,94;NULL;395200000;25100000;31800000;404100000;2200000;290000000;236700000;198600000;153700000;391400000;-23300000;590000000;3600000;28200000;0;1,54001;1,54001;32800000;NULL;15700000;6700000;17900000;-11000000;272700000;-348900000;0,015209125;1,65356992;0,5074093;1,707224335;1,707224335;109,7777778;1,669623997
MBBG.DE;MBB SE;Ordinary Shares;ORD;DE000A0ETBQ4;XETRA;MBB;EUR;Germany;Banking & Investment Services;NULL;NULL;403077000;19486000;29914000;4656000;10428000;94666000;421000000;322190000;139583000;289039000;-86456000;611229000;41485000;233816000;NULL;2,76191;3,01613;43333000;35484000;6587000;91370000;3847000;-24217000;-72366000;257519000;0,098539192;0,686553444;1,114693865;0,011059382;0,011059382;9,716210679;0,957427553
THHG.PA;Thermador Groupe SA;Ordinary Shares;ORD;FR0013333432;NYSE EURONEXT - EURONEXT PARIS;THEP;EUR;France;Industrial Goods;15,1;NULL;267724000;37652000;41463000;26240000;3811000;32067000;193745000;105217000;76420000;189544000;2404000;294761000;24622000;28422000;1800000;1,18795;2,53527;44423000;102962000;36438000;49494000;-15751000;-2477000;-2554000;19524000;0,12708457;0,97831686;0,555105938;0,135435753;0,135435753;10,87336528;1,381836951
AM3D.DE;SLM Solutions Group AG;Ordinary Shares;ORD;DE000A111338;XETRA;AM3D;EUR;Germany;Industrial Goods;-3,97;-2,4;82494000;-5300000;1587000;-3740000;6887000;33296000;133101000;95244000;18210000;93133000;7831000;188377000;70718000;30000;63682000;5,79835;7,30923;8591000;27513000;17981000;32491000;-9014000;-21015000;-21418000;74460000;0,531310809;0,699716756;1,022666509;-0,028098962;-0,028098962;1,166520546;0,619784975
MUBG.DE;Muehlbauer Holding AG;Ordinary Shares;ORD;DE0006627201;XETRA;MUB;EUR;Germany;Industrial Goods;NULL;NULL;266401900;41924980;57006980;27064080;15081470;141754370;154579330;91750860;91626080;167199300;-68788120;258950150;0;68788120;NULL;1,2646;1,68707;15285500;38709290;18810980;94884180;33758960;-14839250;-14704250;-28432280;0;1,081640734;0,54875146;0,175082141;0,175082141;#DIV/0!;1,723399241
BE0941243520.BR;Aliaxis SA;Ordinary Shares;ORD;BE0941243520;EURONEXT - VENTES PUBLIQUES BRUSSELS;NULL;Unable to collect data for the field 'TR.COMPANYREPORTCURRENCY' and some specific identifier(s).;Belgium;Cyclical Consumer Products;NULL;NULL;Unable to collect data for the field 'TR.TotalRevenue' and some specific identifier(s).;Unable to collect data for the field 'TR.NormalizedEbit' and some specific identifier(s).;Unable to collect data for the field 'TR.NormalizedEbitda' and some specific identifier(s).;Unable to collect data for the field 'TR.NetIncome' and some specific identifier(s).;Unable to collect data for the field 'TR.DepreciationAmort' and some specific identifier(s).;Unable to collect data for the field 'TR.SgaExpenseTotal' and some specific identifier(s).;Unable to collect data for the field 'TR.TotalCurrentAssets' and some specific identifier(s).;Unable to collect data for the field 'TR.TotalLiabilities' and some specific identifier(s).;Unable to collect data for the field 'TR.TotalCurrLiabilities' and some specific identifier(s).;Unable to collect data for the field 'TR.TotalEquity' and some specific identifier(s).;Unable to collect data for the field 'TR.NetDebt' and some specific identifier(s).;Unable to collect data for the field 'TR.TotalAssetsReported' and some specific identifier(s).;Unable to collect data for the field 'TR.TotalLongTermDebt' and some specific identifier(s).;Unable to collect data for the field 'TR.Cash' and some specific identifier(s).;Unable to collect data for the field 'TR.CashandEquivalents' and some specific identifier(s).;Unable to collect data for the field 'TR.QuickRatio' and some specific identifier(s).;Unable to collect data for the field 'TR.CurrentRatio' and some specific identifier(s).;Unable to collect data for the field 'TR.AccountsPayable' and some specific identifier(s).;Unable to collect data for the field 'TR.TotalInventory' and some specific identifier(s).;Unable to collect data for the field 'TR.CommonStockTotal' and some specific identifier(s).;Unable to collect data for the field 'TR.PropertyPlantEquipmentTotalNet' and some specific identifier(s).;Unable to collect data for the field 'TR.CashFromOperatingAct' and some specific identifier(s).;Unable to collect data for the field 'TR.CapitalExpenditures' and some specific identifier(s).;Unable to collect data for the field 'TR.CashFromInvestingAct' and some specific identifier(s).;Unable to collect data for the field 'TR.CashFromFinancingAct' and some specific identifier(s).;#VALORE!;#VALORE!;#VALORE!;#VALORE!;#VALORE!;#VALORE!;#VALORE!
DECB.BR;Deceuninck NV;Ordinary Shares;ORD;BE0003789063;NYSE EURONEXT - EURONEXT BRUSSELS;DECB;EUR;Belgium;Cyclical Consumer Products;5,45;NULL;687157000;38862000;68145000;12453000;NULL;152136000;276322000;303576000;141881000;255024000;120823000;558600000;129599000;34247000;7746000;1,14166;1,94756;87488000;114342000;53788000;252945000;31542000;-54156000;-49625000;-6452000;0,469014411;0,922923256;1,190382082;0,045066987;0,045066987;5,302178258;2,486798011
MBHG_p.F;Maschinenfabrik Berthold Hermle AG;Preference Shares;PRF;DE0006052830;DEUTSCHE BOERSE AG;MBH3;EUR;Germany;Industrial Goods;NULL;NULL;402009000;94240000;102050000;73324000;7756000;90142000;254157000;93193000;91222000;237494000;-125491000;330687000;0;103390000;NULL;2,10557;2,78614;11418000;62083000;15000000;66737000;82610000;-18542000;-34196000;-64050000;0;0,934438162;0,392401492;0,288498841;0,288498841;#DIV/0!;1,581734912
SDGI.PA;Synergie SE;Ordinary Shares;ORD;FR0000032658;NYSE EURONEXT - EURONEXT PARIS;SDG;EUR;France;Industrial & Commercial Services;19,91;NULL;2323252000;124786000;134640000;79883000;10193000;2118253000;685502000;524571000;475442000;425787000;-2024000;950358000;30451000;66437000;11846000;1,44182;1,44182;17719000;NULL;121810000;51326000;38928000;-22954000;-27302000;5057000;0,04442146;0,621131667;1,232003326;0,116532118;0,116532118;76,29476864;3,38912505
CCMC.MC;Corporacion Empresarial de Materiales de Construccion SA;Ordinary Shares;ORD;ES0182170003;BOLSA DE MADRID;CMC;EUR;Spain;Cyclical Consumer Products;NULL;NULL;0;-28820000;-20508000;8645000;73000;3386000;29113000;53861000;22310000;11226000;-9601000;65087000;191000;NULL;12580000;0,94173;1,30493;10168000;8103000;1975000;20222000;-5928000;-5097000;26426000;-13264000;0,006560643;0,385600934;4,797879922;0,296946381;0,296946381;0;0
S4AG.DE;SMT Scharf AG;Ordinary Shares;ORD;DE0005751986;XETRA;S4A;EUR;Germany;Mineral Resources;13,92;6,1;52130980;8348290;9646420;3981860;1298130;14811860;55934390;23558200;17568350;48708740;-6460200;72266940;1686870;NULL;12886330;2,32429;3,18382;5410430;15100430;4570520;5397050;962990;-1810000;-3040880;5404460;0,030158012;0,870819187;0,483654474;0,071188047;0,071188047;30,90397007;0,932002298
PREP.PA;Precia SA;Ordinary Shares;ORD;FR0000060832;NYSE EURONEXT - EURONEXT PARIS;PREC;EUR;France;Industrial Goods;NULL;NULL;124088000;10856000;16497000;6195000;5641000;55707000;81269000;65972000;43988000;60601000;54000;126573000;16630000;10178000;17691000;1,4657;1,84753;10899000;16796000;2200000;24512000;11052000;-4923000;-9721000;1899000;0,204629071;0,745684086;1,088628901;0,076228328;0,076228328;7,461695731;1,526879868
HG1G.DE;Homag Group AG;Ordinary Shares;ORD;DE0005297204;XETRA;HG1;EUR;Germany;Industrial Goods;NULL;NULL;17690640;-8481640;-8468460;68222560;13180;13587210;98801150;200301480;189771320;106207070;-61730;306508550;0;NULL;61730;0,52063;0,52063;364080;NULL;15688000;14700;NULL;NULL;NULL;NULL;0;1,074957832;1,885952414;0,690503704;0,690503704;#DIV/0!;0,179052977
OHBG.DE;OHB SE;Ordinary Shares;ORD;DE0005936124;XETRA;OHB;EUR;Germany;Industrial Goods;13,111;NULL;825894000;44580000;59169000;23355000;14229000;196846000;480149000;532067000;338730000;187631000;53139000;719698000;30414000;NULL;58578000;1,27332;1,4175;83141000;48837000;17468000;77698000;34977000;-24676000;-23429000;-9617000;0,063342837;0,390776613;2,835709451;0,048641151;0,048641151;27,15506017;1,720078559
GPIF.PA;Gerard Perrier Industrie SA;Ordinary Shares;ORD;FR0000061459;NYSE EURONEXT - EURONEXT PARIS;PERR;EUR;France;Industrial Goods;18,32;NULL;179421060;16672680;18940700;12007020;2266120;91636390;107725550;77010880;58019900;63209830;-19323390;140220710;12611790;20006420;NULL;1,71363;1,8567;15904180;8300630;1986570;12233440;13014820;-2165430;-5096650;-14580270;0,117073341;0,586767299;1,218337085;0,111459352;0,111459352;14,22645477;1,665538584
ENOR.MC;Elecnor SA;Ordinary Shares;ORD;ES0129743318;BOLSA DE MADRID;ENO;EUR;Spain;Industrial & Commercial Services;NULL;NULL;2316786000;184647000;251762000;71227000;67115000;723339000;1460906000;3278887000;1286919000;524024000;1632504000;3802911000;1449505000;49181000;348980000;1,12843;1,1352;485921000;8703000;8700000;1149941000;42719000;-109346000;-118728000;156820000;0,992195939;0,358697959;6,257131353;0,048755361;0,048755361;1,598329085;1,585855627
AVTX.AS;Avantium NV;Ordinary Shares;ORD;NL0012047823;NYSE EURONEXT - EURONEXT AMSTERDAM;AVTX;EUR;Netherlands;Industrial & Commercial Services;-16,31;-13,15;12652000;-7989000;-7104000;-16760000;885000;15771000;110970000;10451000;10451000;158360000;-100237000;168811000;0;99861000;376000;10,49804;10,61812;10314000;1255000;2577000;8811000;-5919000;-5016000;-5017000;96953000;0;1,427052356;0,065995201;-0,15103181;-0,15103181;#DIV/0!;0,114012796
ALDR.PA;Delta Drone SA;Ordinary Shares;ORD;FR0011522168;NYSE EURONEXT - ALTERNEXT PARIS;ALDR;EUR;France;Industrial Goods;NULL;NULL;5748000;-10392000;-8402000;-9988000;3091000;7426000;6603000;5788000;4511000;10548000;-1746000;16336000;1311000;2005000;83000;1,3773;1,46376;1778000;390000;11246000;2844000;-8471000;-2959000;-3962000;11192000;0,198546115;1,597455702;0,548729617;-1,512645767;-1,512645767;4,384439359;0,870513403
MCPHY.PA;McPhy Energy SAS;Ordinary Shares;ORD;FR0011742329;NYSE EURONEXT - EURONEXT PARIS;MCPHY;EUR;France;Industrial Goods;-95,63;NULL;10075000;-6470000;-5499000;-6666000;971000;6178000;14512000;14129000;8882000;6359000;1959000;20488000;4408000;NULL;4394000;1,3542;1,63387;4319000;2484000;1285000;2933000;-6700000;-578000;-168000;4023000;0,303748622;0,438189085;2,221890234;-0,459343991;-0,459343991;2,28561706;0,694253032
CTRG.PA;Catering International & Services SA;Ordinary Shares;ORD;FR0000064446;NYSE EURONEXT - EURONEXT PARIS;CTRG;EUR;France;Industrial & Commercial Services;6,987;NULL;251355000;13658000;16988000;4315000;3330000;93120000;111389000;72570000;61437000;54419000;-26378000;126989000;6755000;NULL;45155000;1,60713;1,81306;31668000;12652000;1588000;7421000;13838000;-2601000;-2129000;-694000;0,060643331;0,488549139;1,333541594;0,038738116;0,038738116;37,21021466;2,256551365
ST5G.DE;Steico SE;Ordinary Shares;ORD;DE000A0LR936;XETRA;ST5;EUR;Germany;Applied Resources;11,697;5,671;230307080;20590220;36477150;15267130;15886930;40756770;95332680;137693120;31659100;161011960;65079340;298705080;90651560;NULL;25528970;1,90528;3,01123;22715550;35013280;14083470;200492630;25493940;-46795310;-45985120;27562490;0,950897006;1,688948218;0,855173243;0,160145818;0,160145818;2,540574922;2,415825087
CITT.PA;Groupe Crit SA;Ordinary Shares;ORD;FR0000036675;NYSE EURONEXT - EURONEXT PARIS;CEN;EUR;France;Industrial & Commercial Services;18,16;NULL;2418225000;126592000;149612000;84787000;23022000;2046205000;654912000;666124000;566546000;506798000;14294000;1172922000;62760000;NULL;137608000;1,15141;1,15597;39295000;2585000;4050000;100594000;68474000;-12145000;-17863000;-23365000;0,095829669;0,773841371;1,314377721;0,129463195;0,129463195;38,53130975;3,692442649
ECASA.PA;ECA SA;Ordinary Shares;ORD;FR0010099515;NYSE EURONEXT - EURONEXT PARIS;ECASA;EUR;France;Technology Equipment;7,466;NULL;113490000;5119000;10939000;-2998000;5820000;46489000;106520000;89684000;76972000;71692000;14613000;161376000;6132000;8658000;1984000;1,16305;1,38388;22309000;16998000;4429000;12332000;1012000;-7017000;-7175000;6957000;0,057566654;0,673037927;1,25096245;-0,028144949;-0,028144949;18,50782779;1,065433721
AVES.DE;Aves One AG;Ordinary Shares;ORD;DE000A168114;XETRA;AVES;EUR;Germany;Banking & Investment Services;NULL;NULL;53432000;13842000;29770000;-34980000;15928000;9912000;53486000;497896000;105522000;22229000;464359000;520125000;383079000;14908000;NULL;0,47524;0,50687;2337000;3338000;12900000;448460000;24315000;-61029000;-49300000;17248000;7,162229368;0,415604083;22,39848846;-0,654002917;-0,654002917;0,139480368;0,99899039
ALATF.PA;Artefact SA;Ordinary Shares;ORD;FR0000079683;NYSE EURONEXT - ALTERNEXT PARIS;ALATF;EUR;France;Cyclical Consumer Services;NULL;NULL;49870000;215000;1251000;-4842000;874000;46782000;74088000;98950000;93132000;36014000;9274000;134964000;1565000;NULL;11324000;0,79552;0,79552;60605000;NULL;2579000;1736000;-53000;-1427000;-1381000;-916000;0,021123529;0,486097614;2,747542622;-0,065354713;-0,065354713;31,8658147;0,673118454
OREGE.PA;Orege SA;Ordinary Shares;ORD;FR0010609206;NYSE EURONEXT - EURONEXT PARIS;OREGE;EUR;France;Industrial & Commercial Services;NULL;NULL;387000;-11310000;-9983000;-13635000;1242000;10288000;3119000;36659000;2706000;-29584000;33627000;7075000;33810000;NULL;506000;0,62343;1,15262;888000;1432000;4663000;987000;-11486000;-869000;-868000;11385000;10,84001282;-9,485091375;-1,23914954;-4,371593459;-4,371593459;0,011446318;0,12407823
ALGEV.PA;Gevelot SA;Ordinary Shares;ORD;FR0000033888;NYSE EURONEXT - ALTERNEXT PARIS;ALGEV;EUR;France;Industrial Goods;NULL;NULL;89486000;24605000;28327000;1830000;3722000;34871000;254216000;95979000;79594000;194992000;-92630000;290971000;9883000;93518000;13594000;2,85337;3,19391;11189000;27105000;28718000;32993000;22205000;-1014000;-4647000;-9501000;0,038876389;0,76703276;0,492220194;0,007198603;0,007198603;9,054538096;0,352007741
LNSX.DE;Sixt Leasing SE;Ordinary Shares;ORD;DE000A0DPRE6;XETRA;LNSX;EUR;Germany;Banking & Investment Services;10,456;1,598;743951000;42012000;230324000;20894000;188312000;343557000;210468000;1237723000;630098000;205101000;859944000;1442824000;587363000;NULL;5970000;0,28646;0,33402;98623000;29972000;20612000;1220006000;-197379000;-2723000;-2721000;202323000;2,790747287;0,974499686;6,034699977;0,099273999;0,099273999;1,266594934;3,534746375
TETR.PA;Touax Sa Sgtr Cite Sgt Cmte Taf Slm Toua SCA;Ordinary Shares;ORD;FR0000033003;NYSE EURONEXT - EURONEXT PARIS;TOUP;EUR;France;Transportation;-14,32;NULL;168169000;-562000;16905000;-18040000;19314000;21875000;90445000;285501000;133639000;112696000;204086000;398197000;123180000;17347000;12516000;0,49789;0,67679;12278000;23908000;56092000;287645000;31086000;-526000;138162000;-168267000;1,361932666;1,246016916;2,533372968;-0,199458234;-0,199458234;1,365229745;1,859350987
OLLI.PA;Installux SA;Ordinary Shares;ORD;FR0000060451;NYSE EURONEXT - EURONEXT PARIS;STAL;EUR;France;Cyclical Consumer Products;NULL;NULL;124040000;11964000;16181000;8704000;3830000;23066000;91556000;26988000;24502000;90295000;-37945000;117283000;0;3119000;38904000;2,84462;3,73667;14247000;21857000;4856000;22382000;13358000;-4903000;-5082000;-2226000;0;0,986227009;0,298886982;0,0950675;0,0950675;#DIV/0!;1,354799249
ALDBT.PA;DBT SA;Ordinary Shares;ORD;FR0013066750;NYSE EURONEXT - ALTERNEXT PARIS;ALDBT;EUR;France;Industrial Goods;NULL;NULL;9223000;-201000;294000;-343000;429000;2746000;9859000;10820000;5646000;3246000;4894000;14066000;4979000;NULL;496000;0,70581;1,74619;3554000;5874000;648000;124000;-2263000;-1634000;-1391000;3750000;0,505020793;0,329242317;3,333333333;-0,034790547;-0,034790547;1,852379996;0,935490415
BALYO.PA;Balyo SA;Ordinary Shares;ORD;FR0013258399;NYSE EURONEXT - EURONEXT PARIS;BALYO;EUR;France;Technology Equipment;-73,28;NULL;16409200;-10101700;-9849900;-10626500;NULL;9970900;50232000;21342200;19782500;32626400;-29021700;53968600;1414400;25680000;5000100;2,39654;2,53921;9230800;2822400;2237700;1358700;-12073600;-1058600;-2404800;41574600;0,02815735;0,649514254;0,654138979;-0,211548415;-0,211548415;11,60152715;0,326668259
ELNk.F;Elanix Biotechnologies AG;Ordinary Shares;ORD;DE000A0WMJQ4;DEUTSCHE BOERSE AG;ELN;EUR;Germany;Pharmaceuticals & Medical Research;NULL;NULL;226650;-3288090;-3264710;-2994910;11690;3302960;1264870;6386460;1656740;16034480;-212230;22420940;0;212230;NULL;0,67976;0,76347;576460;138690;6799200;39710;-3774860;-35340;-35340;3948840;0;12,67678101;0,398295423;-2,367761114;-2,367761114;#DIV/0!;0,179188375
M0Y.DE;Mynaric AG;Ordinary Shares;ORD;DE000A0JCY11;XETRA;M0Y;EUR;Germany;Technology Equipment;NULL;NULL;1681020;-6952280;-6761920;-6921220;190360;3967940;29552580;1640140;1640140;30020910;-28447900;31661050;0;28447900;NULL;17,76181;18,01833;755680;420720;2704300;805040;NULL;NULL;NULL;NULL;0;1,015847347;0,054633254;-0,234200195;-0,234200195;#DIV/0!;0,056882343
MSAG.DE;MS Industrie AG;Ordinary Shares;ORD;DE0005855183;XETRA;MSAG;EUR;Germany;Automobiles & Auto Parts;12,921;4,582;250621000;7899000;20881000;7022000;12982000;96339000;80520000;95886000;60231000;56823000;51318000;152709000;29449000;NULL;8384000;0,64208;1,33685;14946000;41847000;29894000;51150000;5854000;-7117000;-3317000;-1676000;0,365735221;0,705700447;1,687450504;0,087208147;0,087208147;8,51033991;3,112531048
NEA.MC;Nicolas Correa SA;Ordinary Shares;ORD;ES0166300212;BOLSA DE MADRID;NEA;EUR;Spain;Industrial Goods;NULL;NULL;58408000;2480000;3832000;2237000;1352000;18620000;34111000;33506000;24257000;39392000;5949000;72898000;4305000;NULL;3332000;0,7031;1,40623;9229000;17056000;9853000;16708000;3802000;-1035000;204000;-3461000;0,126205623;1,154818094;0,850578798;0,065580018;0,065580018;13,56747967;1,712292222
